,0
537,11003551.0
538,11003660.0
539,11003696.0
540,11003707.0
541,11004239.0
542,11007420.0
543,11011058.0
544,11013351.0
545,11017761.0
546,11018254.0
547,11027071.0
548,11029359.0
549,11051740.0
550,11055480.0
551,11079069.0
552,11081239.0
553,11102156.0
554,11123016.0
555,11135340.0
556,11137808.0
557,11144258.0
558,11157622.0
559,11178891.0
560,11193510.0
561,11197975.0
562,11210000.0
563,11216417.0
564,11234536.0
565,11248536.0
566,11257084.0
567,11261332.0
568,11278919.0
569,11306294.0
570,11329998.0
571,11348509.0
572,11356523.0
573,11361875.0
574,11389855.0
575,11409587.0
576,11464638.0
577,11465297.0
578,11468088.0
579,11525714.0
580,11528017.0
581,11543212.0
582,11600886.0
583,11605567.0
584,11605861.0
585,11623145.0
586,11624548.0
587,11625573.0
588,11639192.0
589,11645541.0
590,11687072.0
591,11703922.0
592,11782821.0
593,11826171.0
594,11841664.0
595,11851588.0
596,11871574.0
597,11889676.0
598,11905911.0
599,11908619.0
600,11909406.0
601,11934261.0
602,11946903.0
603,12031406.0
604,12138418.0
605,12233237.0
606,12262910.0
607,12279909.0
608,12279941.0
609,12293334.0
610,12299621.0
611,12299647.0
612,12299704.0
613,12299805.0
614,12300089.0
615,12336493.0
616,12356747.0
617,12364717.0
618,12371688.0
619,12387154.0
620,12398622.0
621,12422147.0
622,12422355.0
623,12424940.0
624,12474815.0
625,12475432.0
626,12476851.0
627,12498338.0
628,12509506.0
629,12548756.0
630,12551020.0
631,12587013.0
632,12598741.0
633,12634154.0
634,12654063.0
635,12704069.0
636,12704360.0
637,12745771.0
638,12746220.0
639,12782494.0
640,12789813.0
641,12805363.0
642,12813847.0
643,12832017.0
644,12839441.0
645,12840470.0
646,12866697.0
647,12868041.0
648,12871993.0
649,12928099.0
650,12935696.0
651,12948470.0
652,12962772.0
653,12990900.0
654,13038489.0
655,13045287.0
656,13046354.0
657,13046847.0
658,13049485.0
659,13081886.0
660,13197236.0
661,13199414.0
662,13206239.0
663,13210358.0
664,13365464.0
665,13369670.0
666,13395814.0
667,13405613.0
668,13411394.0
669,13411445.0
670,13411525.0
671,13422280.0
672,13429045.0
673,13535380.0
674,13564607.0
675,13644685.0
676,13645610.0
677,13652117.0
678,13665529.0
679,13674287.0
680,13713529.0
681,13722516.0
682,13743125.0
683,13749806.0
684,13760954.0
685,13763548.0
686,13764822.0
687,13793212.0
688,13803032.0
689,13806524.0
690,13818467.0
691,13835439.0
692,13849557.0
693,13852833.0
694,13863331.0
695,13948718.0
696,13950464.0
697,13953184.0
698,13953546.0
699,13966828.0
700,13986477.0
701,13988443.0
702,14000746.0
703,14034206.0
704,14034311.0
705,14039007.0
706,14071449.0
707,14071613.0
708,14073503.0
709,14077179.0
710,14077615.0
711,14083681.0
712,14127447.0
713,14133114.0
714,14158399.0
715,14162492.0
716,14206030.0
717,14214039.0
718,14260575.0
719,14313750.0
720,14319185.0
721,14319498.0
722,14328512.0
723,14329745.0
724,14333371.0
725,14334367.0
726,14338439.0
727,14342744.0
728,14434314.0
729,14450919.0
730,14451162.0
731,14461238.0
732,14493841.0
733,14495367.0
734,14514597.0
735,14519756.0
736,14539753.0
737,14540633.0
738,14579509.0
739,14617508.0
740,14651659.0
741,14655602.0
742,14680483.0
743,14753815.0
744,14754777.0
745,14756061.0
746,14757992.0
747,14758420.0
748,14760757.0
749,14782250.0
750,14818307.0
751,14891367.0
752,14948339.0
753,14981128.0
754,15023806.0
755,15048530.0
756,15202263.0
757,15225589.0
758,15253921.0
759,15343835.0
760,15365184.0
761,15398730.0
762,15431408.0
763,15431795.0
764,15467736.0
765,15468308.0
766,15474790.0
767,15480928.0
768,15481779.0
769,15488316.0
770,15510288.0
771,15514582.0
772,15517247.0
773,15519213.0
774,15522152.0
775,15524629.0
776,15539984.0
777,15541971.0
778,15548844.0
779,15560623.0
780,15566333.0
781,15568134.0
782,15568333.0
783,15576292.0
784,15577444.0
785,15585114.0
786,15588389.0
787,15588620.0
788,15588711.0
789,15589591.0
790,15589738.0
791,15590555.0
792,15594113.0
793,15605987.0
794,15606239.0
795,15608953.0
796,15610774.0
797,15612283.0
798,15618614.0
799,15623649.0
800,15632120.0
801,15632282.0
802,15633329.0
803,15636958.0
804,15638906.0
805,15638932.0
806,15662776.0
807,15668309.0
808,15672269.0
809,15676571.0
810,15683275.0
811,15686444.0
812,15688523.0
813,15706875.0
814,15732471.0
815,15736398.0
816,15741865.0
817,15766806.0
818,15792643.0
819,15825861.0
820,15825892.0
821,15974183.0
822,15985265.0
823,16026677.0
824,16045758.0
825,16051878.0
826,16070049.0
827,16089738.0
828,16089743.0
829,16095576.0
830,16096934.0
831,16098538.0
832,16100103.0
833,16100461.0
834,16115575.0
835,16131474.0
836,16141217.0
837,16154290.0
838,16160495.0
839,16178283.0
840,16181130.0
841,16181377.0
842,16195633.0
843,16260741.0
844,16295025.0
845,16335254.0
846,16339645.0
847,16342197.0
848,16347786.0
849,16350988.0
850,16353832.0
851,16361363.0
852,16369928.0
853,16385470.0
854,16388736.0
855,16399845.0
856,16405545.0
857,16409132.0
858,16415910.0
859,16422744.0
860,16427492.0
861,16428373.0
862,16433696.0
863,16434560.0
864,16434842.0
865,16442113.0
866,16444548.0
867,16444552.0
868,16444758.0
869,16445073.0
870,16445338.0
871,16450562.0
872,16464284.0
873,16471422.0
874,16474159.0
875,16475849.0
876,16484888.0
877,16485079.0
878,16486385.0
879,16492104.0
880,16494105.0
881,16501652.0
882,16544462.0
883,16544485.0
884,16547297.0
885,16554856.0
886,16561660.0
887,16571210.0
888,16594509.0
889,16630479.0
890,16636860.0
891,16637377.0
892,16676038.0
893,16683883.0
894,16683943.0
895,16685117.0
896,16686371.0
897,16690648.0
898,16691937.0
899,16699958.0
900,16709072.0
901,16713231.0
902,16714214.0
903,16735586.0
904,16742642.0
905,16753901.0
906,16758011.0
907,16782830.0
908,16799809.0
909,16799939.0
910,16823703.0
911,16838915.0
912,16841026.0
913,16846902.0
914,16848475.0
915,16848497.0
916,16848587.0
917,16856539.0
918,16868923.0
919,16883909.0
920,16884085.0
921,16884962.0
922,16910799.0
923,16913476.0
924,16928740.0
925,16931001.0
926,16937815.0
927,16950115.0
928,16950121.0
929,16952671.0
930,16978882.0
931,16987409.0
932,17000062.0
933,17012001.0
934,17013073.0
935,17016974.0
936,17019327.0
937,17036160.0
938,17038587.0
939,17047087.0
940,17058350.0
941,17075832.0
942,17083341.0
943,17087885.0
944,17102002.0
945,17125520.0
946,17140424.0
947,17147698.0
948,17150791.0
949,17165286.0
950,17165711.0
951,17166682.0
952,17176767.0
953,17176781.0
954,17176911.0
955,17176927.0
956,17177005.0
957,17177103.0
958,17177115.0
959,17177419.0
960,17237305.0
961,17244655.0
962,17276867.0
963,17278502.0
964,17295912.0
965,17300165.0
966,17315288.0
967,17324637.0
968,17324711.0
969,17328580.0
970,17328632.0
971,17330632.0
972,17334530.0
973,17340931.0
974,17353986.0
975,17354392.0
976,17354414.0
977,17357979.0
978,17358891.0
979,17359501.0
980,17360010.0
981,17360022.0
982,17360038.0
983,17360262.0
984,17360282.0
985,17360296.0
986,17360593.0
987,17361566.0
988,17361757.0
989,17373283.0
990,17378475.0
991,17378483.0
992,17379298.0
993,17379372.0
994,17379420.0
995,17380080.0
996,17380092.0
997,17380309.0
998,17384874.0
999,17415439.0
1000,17420035.0
1001,17423412.0
1002,17434825.0
1003,17437719.0
1004,17437725.0
1005,17438424.0
1006,17454636.0
1007,17455871.0
1008,17473163.0
1009,17513284.0
1010,17525174.0
1011,17557290.0
1012,17587452.0
1013,17591442.0
1014,17591687.0
1015,17629213.0
1016,17639784.0
1017,17641913.0
1018,17658884.0
1019,17658978.0
1020,17671219.0
1021,17671375.0
1022,17696578.0
1023,17728730.0
1024,17728781.0
1025,17728922.0
1026,17729110.0
1027,17729167.0
1028,17729973.0
1029,17732031.0
1030,17732076.0
1031,17732085.0
1032,17732334.0
1033,17732737.0
1034,17746794.0
1035,17755491.0
1036,17756162.0
1037,17762417.0
1038,17769815.0
1039,17776982.0
1040,17777259.0
1041,17777981.0
1042,17784367.0
1043,17806341.0
1044,17813001.0
1045,17813006.0
1046,17813457.0
1047,17822238.0
1048,17827115.0
1049,17844900.0
1050,17854345.0
1051,17896997.0
1052,17913032.0
1053,17913185.0
1054,17913199.0
1055,17927604.0
1056,17937123.0
1057,17942676.0
1058,17952967.0
1059,17980698.0
1060,17980792.0
1061,17990556.0
1062,18023286.0
1063,18035864.0
1064,18062678.0
1065,18087179.0
1066,18098174.0
1067,18099401.0
1068,18111410.0
1069,18133444.0
1070,18187865.0
1071,18220289.0
1072,18248435.0
1073,18264509.0
1074,18292832.0
1075,18302610.0
1076,18302665.0
1077,18425189.0
1078,18500915.0
1079,18500988.0
1080,18501001.0
1081,18545747.0
1082,18566361.0
1083,18566501.0
1084,18570360.0
1085,18598859.0
1086,18604097.0
1087,18639459.0
1088,18644088.0
1089,18648531.0
1090,19010160.0
1091,19017386.0
1092,19046339.0
1093,19051762.0
1094,19090042.0
1095,19091931.0
1096,19092010.0
1097,19132527.0
1098,19143114.0
1099,19156025.0
1100,19175973.0
1101,19190681.0
1102,19268007.0
1103,19271710.0
1104,19298625.0
1105,19395500.0
1106,19611917.0
1107,19786464.0
1108,19835787.0
1109,19857573.0
1110,19929273.0
1111,20151537.0
1112,20370716.0
1113,20443457.0
1114,20443501.0
1115,20443544.0
1116,20479959.0
1117,20536322.0
1118,21300466.0
